dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates,model_list,weight_list,source_path
bizitobs_application/10S/long,TimeCopilot_LLM_Vote,6436524.045646334,6436524.045646334,1529.709545643414,3.311476090901352,0.0483544233837485,0.0494401361700515,67.2873956022339,2537.030556703315,0.0978431277710951,0.0589947827516668,0.0541359041298823,Web/CloudOps,2,"['Moirai', 'Sundial', 'Toto']","[0.3866, 0.1279, 0.4855]",bizitobs_application/10S/long/run_2/results.csv
bizitobs_application/10S/long,TimeCopilot_LLM_Vote,6427981.1874876125,6427981.1874876125,1526.7225173291183,3.312116916993228,0.0483411952738134,0.0494215558044679,72.16846969560164,2535.3463644022318,0.0977781752059513,0.0588795850090778,0.0543393951674146,Web/CloudOps,2,"['Moirai', 'Sundial', 'Toto']","[0.3968, 0.1121, 0.4911]",bizitobs_application/10S/long/run_1/results.csv
m4_hourly/H/short,TimeCopilot_LLM_Vote,1403652.0834645017,1403652.0834645017,210.6689822783875,0.7563444657394315,0.0921857850078089,0.0847656987307865,6.130168410371812,1184.7582384033046,0.161745650375645,0.0287609661178769,0.0215911860253255,Econ/Fin,1,"['Moirai', 'Sundial', 'Toto']","[0.6471, 0.3529, 0.0]",m4_hourly/H/short/run_0/results.csv
m4_hourly/H/short,TimeCopilot_LLM_Vote,1347641.3167097894,1347641.3167097894,208.25928190954116,0.7557919820473015,0.0920628260818864,0.0847058519384407,6.1178093401688285,1160.8795444445516,0.1584856815826154,0.0284319888288945,0.0214179864471506,Econ/Fin,1,"['Moirai', 'Sundial', 'Toto']","[0.6534, 0.3466, 0.0]",m4_hourly/H/short/run_2/results.csv
m4_hourly/H/short,TimeCopilot_LLM_Vote,1433916.7972613052,1433916.7972613052,212.00019252844115,0.7565851717040561,0.0919096239114982,0.0845543927558233,6.151268820248744,1197.4626496310043,0.1634800829291027,0.0289427057004367,0.0217440467288128,Econ/Fin,1,"['Moirai', 'Sundial', 'Toto']","[0.6612, 0.3388, 0.0]",m4_hourly/H/short/run_1/results.csv
hierarchical_sales/W/short,TimeCopilot_LLM_Vote,448.3751404988333,448.3751404988333,9.221280049508568,0.7362220951057996,0.6185078785008906,0.4665816530775985,8.061280771788464,21.1748704954442,0.972148661845384,0.423353477536498,0.3619321858145625,Sales,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 0.5929, 0.4071]",hierarchical_sales/W/short/run_0/results.csv
hierarchical_sales/W/short,TimeCopilot_LLM_Vote,461.96042338599966,461.96042338599966,8.987347156570875,0.7242536866435045,0.5509138310659192,0.4573694900557697,6.699699478807518,21.493264605126875,0.9867662911590585,0.4126135039966397,0.3486477428489833,Sales,1,"['Moirai', 'Sundial', 'Toto']","[0.4138, 0.1975, 0.3886]",hierarchical_sales/W/short/run_2/results.csv
hierarchical_sales/W/short,TimeCopilot_LLM_Vote,465.7047885991997,465.7047885991997,9.00651246651677,0.7329905772320854,0.5541339936581747,0.4602593452278752,6.814499292606153,21.58019435962521,0.9907572787085828,0.413493392750706,0.3504161688840138,Sales,1,"['Moirai', 'Sundial', 'Toto']","[0.0311, 0.0926, 0.8763]",hierarchical_sales/W/short/run_1/results.csv
hierarchical_sales/D/short,TimeCopilot_LLM_Vote,27.653192642636117,27.653192642636117,2.4053727687949684,0.7860368916792586,0.7079301714320789,0.987778899373403,12.57295605584049,5.258630301003876,1.6132895405304286,0.7379417275697888,0.6437111272506043,Sales,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 0.9638, 0.0362]",hierarchical_sales/D/short/run_0/results.csv
hierarchical_sales/D/short,TimeCopilot_LLM_Vote,27.62853072625272,27.62853072625272,2.343396448666112,0.7645494913077705,0.6625327524600118,0.993813139214515,9.798547293388973,5.256284878719257,1.6125699909474924,0.7189280789005978,0.6069753266051534,Sales,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 0.6854, 0.3146]",hierarchical_sales/D/short/run_2/results.csv
hierarchical_sales/D/short,TimeCopilot_LLM_Vote,27.56025983330664,27.56025983330664,2.397492113947456,0.7837324394161357,0.7043476538708262,0.986842048690496,12.375301284910291,5.249786646455895,1.610576405252674,0.7355240299355598,0.6406317469203545,Sales,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 0.949, 0.051]",hierarchical_sales/D/short/run_1/results.csv
covid_deaths/D/short,TimeCopilot_LLM_Vote,382086.531948013,382086.531948013,101.34062635593445,35.51147585505648,0.09153174803654,0.3698081808874584,659.4115082789494,618.1314843526521,0.232574979161429,0.038129903846624,0.0306269610423766,Healthcare,1,"['Moirai', 'Sundial', 'Toto']","[0.5401, 0.0, 0.4599]",covid_deaths/D/short/run_0/results.csv
covid_deaths/D/short,TimeCopilot_LLM_Vote,369470.0179877429,369470.0179877429,100.46547268356258,35.70104290152933,0.0921292543076975,0.3706460151957708,684.2626881456788,607.8404543856414,0.2287029290544299,0.0378006230184065,0.0303443525326276,Healthcare,1,"['Moirai', 'Sundial', 'Toto']","[0.5734, 0.0, 0.4266]",covid_deaths/D/short/run_2/results.csv
covid_deaths/D/short,TimeCopilot_LLM_Vote,397096.7634115214,397096.7634115214,102.24272566977062,35.38815147986013,0.0913260888886919,0.3693653294075363,648.6230263914856,630.1561420882299,0.2370993151531543,0.038469323103575,0.0309167111062601,Healthcare,1,"['Moirai', 'Sundial', 'Toto']","[0.5119, 0.0, 0.4881]",covid_deaths/D/short/run_1/results.csv
bizitobs_l2c/5T/short,TimeCopilot_LLM_Vote,14.49219214033099,14.49219214033099,2.3594838803556617,0.2454395947219726,0.1448556151480543,0.1887285990880219,2.100000065480623,3.806861192679737,0.1307430223678468,0.0810342269214086,0.065686772622983,Web/CloudOps,7,"['Moirai', 'Sundial', 'Toto']","[0.169, 0.6757, 0.1553]",bizitobs_l2c/5T/short/run_0/results.csv
bizitobs_l2c/5T/short,TimeCopilot_LLM_Vote,13.958782250782315,13.958782250782315,2.3548050760612558,0.2454864322092825,0.1455035998966549,0.1863419772130255,2.616736719405501,3.736145373347016,0.1283143548959261,0.0808735378435682,0.0665652271762827,Web/CloudOps,7,"['Moirai', 'Sundial', 'Toto']","[0.1152, 0.8848, 0.0]",bizitobs_l2c/5T/short/run_2/results.csv
bizitobs_l2c/5T/short,TimeCopilot_LLM_Vote,14.388877641741184,14.388877641741184,2.354949002098365,0.244543787745162,0.1449747674549956,0.1880141589178572,2.1264745182579032,3.793267409732826,0.130276156837969,0.0808784808462512,0.0656612917475026,Web/CloudOps,7,"['Moirai', 'Sundial', 'Toto']","[0.1574, 0.6968, 0.1458]",bizitobs_l2c/5T/short/run_1/results.csv
bizitobs_l2c/5T/medium,TimeCopilot_LLM_Vote,61.98152793090368,61.98152793090368,4.9483124085633206,0.4919455817496439,0.3489251359969599,0.6205591707518661,7.769829185327369,7.872834809069962,0.4142268860068131,0.2603540007757633,0.2234441733112307,Web/CloudOps,7,"['Moirai', 'Sundial', 'Toto']","[0.5492, 0.4508, 0.0]",bizitobs_l2c/5T/medium/run_0/results.csv
bizitobs_l2c/5T/medium,TimeCopilot_LLM_Vote,61.39828622142959,61.39828622142959,4.9517578570814775,0.4921952842678564,0.3485688901467916,0.6224665611737953,7.634889153472904,7.835705853426964,0.4122733569350528,0.2605352820353331,0.2228675003740317,Web/CloudOps,7,"['Moirai', 'Sundial', 'Toto']","[0.538, 0.462, 0.0]",bizitobs_l2c/5T/medium/run_2/results.csv
bizitobs_l2c/5T/medium,TimeCopilot_LLM_Vote,61.93218509678721,61.93218509678721,4.945992442083028,0.4916478486079415,0.3486532173272265,0.6219573586135434,7.783717063675712,7.869700445174976,0.4140619723731196,0.2602319364223153,0.2233412496586039,Web/CloudOps,7,"['Moirai', 'Sundial', 'Toto']","[0.5575, 0.4425, 0.0]",bizitobs_l2c/5T/medium/run_1/results.csv
bizitobs_l2c/5T/long,TimeCopilot_LLM_Vote,82.82622832622978,82.82622832622978,5.637409137789005,0.5697510659236622,0.3975339876897297,0.7570377405795131,13.921333530491804,9.100891622595546,0.511001458751323,0.3165320951450519,0.2890897675624224,Web/CloudOps,7,"['Moirai', 'Sundial', 'Toto']","[0.8753, 0.1247, 0.0]",bizitobs_l2c/5T/long/run_0/results.csv
bizitobs_l2c/5T/long,TimeCopilot_LLM_Vote,82.89380537869273,82.89380537869273,5.6404161983186665,0.5692905286459251,0.3978810164075704,0.7560161328560632,13.766757948649255,9.10460352671618,0.51120987661839,0.3167009370982289,0.288656986517405,Web/CloudOps,7,"['Moirai', 'Sundial', 'Toto']","[0.8647, 0.1353, 0.0]",bizitobs_l2c/5T/long/run_2/results.csv
bizitobs_l2c/5T/long,TimeCopilot_LLM_Vote,83.16081195745015,83.16081195745015,5.648311809318088,0.5705642309533935,0.398518999857386,0.7577164350523594,14.004875699148592,9.119255011098776,0.5120325355624642,0.3171442638518867,0.2899231062894641,Web/CloudOps,7,"['Moirai', 'Sundial', 'Toto']","[0.878, 0.122, 0.0]",bizitobs_l2c/5T/long/run_1/results.csv
bizitobs_l2c/H/short,TimeCopilot_LLM_Vote,63.19672824459803,63.19672824459803,4.845107978940603,0.4817538950521889,0.4450117058826538,0.6235633866424071,4.53037873060873,7.949636988227703,0.4285057930376657,0.261163728600886,0.2159617774796119,Web/CloudOps,7,"['Moirai', 'Sundial', 'Toto']","[0.6553, 0.1907, 0.1539]",bizitobs_l2c/H/short/run_0/results.csv
bizitobs_l2c/H/short,TimeCopilot_LLM_Vote,59.550493964688464,59.550493964688464,4.771816909405626,0.472505727297023,0.4387370296810511,0.6225246549570034,4.959133680855853,7.716896653751977,0.4159604929511259,0.2572131522512776,0.2150598975546896,Web/CloudOps,7,"['Moirai', 'Sundial', 'Toto']","[0.454, 0.4697, 0.0763]",bizitobs_l2c/H/short/run_2/results.csv
bizitobs_l2c/H/short,TimeCopilot_LLM_Vote,62.02069405557467,62.02069405557467,4.817888893650768,0.4781737481704948,0.4357584456906333,0.6224244342574936,3.9396070320959913,7.875321838221894,0.4245000161279641,0.2596965501944817,0.2114701923543439,Web/CloudOps,7,"['Moirai', 'Sundial', 'Toto']","[0.4977, 0.2891, 0.2132]",bizitobs_l2c/H/short/run_1/results.csv
bizitobs_l2c/H/medium,TimeCopilot_LLM_Vote,71.76981607613246,71.76981607613246,4.989146107510148,0.5016306888107895,0.5531142881129507,0.7885356272644344,9.147240760327795,8.471706798286426,0.5129747144199323,0.3021003748875027,0.266759789562034,Web/CloudOps,7,"['Moirai', 'Sundial', 'Toto']","[0.8647, 0.1353, 0.0]",bizitobs_l2c/H/medium/run_0/results.csv
bizitobs_l2c/H/medium,TimeCopilot_LLM_Vote,72.07361742400357,72.07361742400357,4.996665598594443,0.5021381085989454,0.5540302757235376,0.7891966330292256,9.1814759407141,8.489618214266386,0.5140592778633974,0.3025556914941078,0.2670948706047429,Web/CloudOps,7,"['Moirai', 'Sundial', 'Toto']","[0.8723, 0.1277, 0.0]",bizitobs_l2c/H/medium/run_2/results.csv
bizitobs_l2c/H/medium,TimeCopilot_LLM_Vote,71.91789667842107,71.91789667842107,4.994795967824823,0.5020194539460869,0.5545400309496472,0.7888846847558904,9.166648396024556,8.480442009613713,0.5135036447338236,0.3024424825112013,0.2671620284040713,Web/CloudOps,7,"['Moirai', 'Sundial', 'Toto']","[0.8695, 0.1305, 0.0]",bizitobs_l2c/H/medium/run_1/results.csv
bizitobs_l2c/H/long,TimeCopilot_LLM_Vote,99.1213461475894,99.1213461475894,5.738741616257536,0.6097097201276424,0.7046061478664912,0.8011980237086324,14.132177714580887,9.955970376994369,0.608139405326839,0.3505389009492845,0.3174420850931423,Web/CloudOps,7,"['Moirai', 'Sundial', 'Toto']","[0.9412, 0.0588, 0.0]",bizitobs_l2c/H/long/run_0/results.csv
bizitobs_l2c/H/long,TimeCopilot_LLM_Vote,99.42733051937556,99.42733051937556,5.746926612254354,0.6103641619578769,0.7058090380362784,0.8022729238150949,14.227231671485075,9.97132541437574,0.6090773353274602,0.3510388641281234,0.3182399558674955,Web/CloudOps,7,"['Moirai', 'Sundial', 'Toto']","[0.9517, 0.0483, 0.0]",bizitobs_l2c/H/long/run_2/results.csv
bizitobs_l2c/H/long,TimeCopilot_LLM_Vote,99.25608840349516,99.25608840349516,5.742821814405514,0.6099987750445406,0.7052035451976113,0.8016224108951409,14.169459075738931,9.962734986111752,0.608552607175593,0.3507881312283401,0.3178335550311809,Web/CloudOps,7,"['Moirai', 'Sundial', 'Toto']","[0.9458, 0.0542, 0.0]",bizitobs_l2c/H/long/run_1/results.csv
saugeen/M/short,TimeCopilot_LLM_Vote,403.0661691354756,403.0661691354756,12.811445891664055,0.7506763831920096,0.3702246465252057,0.3685863535515192,4.951774833177565,20.076507891948623,0.60275699587587,0.3846380396454578,0.2959104577033876,Nature,1,"['Moirai', 'Sundial', 'Toto']","[0.346, 0.0, 0.654]",saugeen/M/short/run_0/results.csv
saugeen/M/short,TimeCopilot_LLM_Vote,387.0728977413122,387.0728977413122,12.61924334628374,0.739372308348422,0.3758989389021022,0.364546400599778,4.885342702460037,19.67416828588472,0.5906775538943182,0.378867542630905,0.2990905013441484,Nature,1,"['Moirai', 'Sundial', 'Toto']","[0.6183, 0.3817, 0.0]",saugeen/M/short/run_2/results.csv
saugeen/M/short,TimeCopilot_LLM_Vote,394.93593408183926,394.93593408183926,12.817694736373696,0.7510516233292593,0.4065061788675135,0.3722319777999577,7.9645635335882945,19.87299509590437,0.5966469312059515,0.3848256487099998,0.3194962107924946,Nature,1,"['Moirai', 'Sundial', 'Toto']","[0.15, 0.8245, 0.0255]",saugeen/M/short/run_1/results.csv
saugeen/W/short,TimeCopilot_LLM_Vote,964.1049086344694,964.1049086344694,14.097109765038386,1.143619926666165,0.340442002733341,0.3727831073371995,15.200530351516784,31.050038786360147,0.9372712396599612,0.425532980361502,0.359532771099585,Nature,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 0.588, 0.412]",saugeen/W/short/run_0/results.csv
saugeen/W/short,TimeCopilot_LLM_Vote,1043.5913637676883,1043.5913637676883,14.524608090720037,1.178350370535205,0.3316259549240868,0.3717300719680122,22.375517993813187,32.30466473696467,0.9751431672322134,0.4384373727978881,0.3848844802628926,Nature,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 0.8817, 0.1183]",saugeen/W/short/run_2/results.csv
saugeen/W/short,TimeCopilot_LLM_Vote,981.3374707656894,981.3374707656894,14.20227475259469,1.1521328926755223,0.3432991945590591,0.3767841177456413,12.885684627003576,31.326306369658223,0.9456106063853064,0.4287074729582398,0.3619287099109333,Nature,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 0.6239, 0.3761]",saugeen/W/short/run_1/results.csv
saugeen/D/short,TimeCopilot_LLM_Vote,1031.1862017904853,1031.1862017904853,11.932042829983557,2.6506404994742825,0.2668708602162838,0.3073736908204091,32.00898839393754,32.11208809452424,1.040118184581745,0.3864817102563445,0.3276069112387228,Nature,1,"['Moirai', 'Sundial', 'Toto']","[0.7833, 0.2167, 0.0]",saugeen/D/short/run_0/results.csv
saugeen/D/short,TimeCopilot_LLM_Vote,1030.7528228567146,1030.7528228567146,11.91207662742518,2.646212260603445,0.2663268965227928,0.3067074577927466,32.118973681117055,32.10533947580549,1.0398995952134826,0.3858350001982231,0.3272332688199386,Nature,1,"['Moirai', 'Sundial', 'Toto']","[0.7691, 0.2309, 0.0]",saugeen/D/short/run_2/results.csv
saugeen/D/short,TimeCopilot_LLM_Vote,1032.0552126058362,1032.0552126058362,11.907595694276822,2.645238305395281,0.2664596277934408,0.3063065071521215,32.53772836178605,32.12561614359849,1.0405563613145268,0.3856898617058963,0.3275197881307948,Nature,1,"['Moirai', 'Sundial', 'Toto']","[0.7502, 0.2498, 0.0]",saugeen/D/short/run_1/results.csv
solar/W/short,TimeCopilot_LLM_Vote,1201856.9340886497,1201856.9340886497,886.2890916783088,0.9645193847662178,0.1944896758246579,0.176041748414775,3.976996619367424,1096.292357945019,0.2237806789182158,0.1809137619324056,0.1351308578924572,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 0.7839, 0.2161]",solar/W/short/run_0/results.csv
solar/W/short,TimeCopilot_LLM_Vote,1175887.2402929463,1175887.2402929463,876.160543484999,0.95327486366996,0.1922890436997669,0.1742062806202192,4.115561936206927,1084.383345636102,0.2213497517659639,0.1788462720199489,0.1305496917726922,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 0.6911, 0.3089]",solar/W/short/run_2/results.csv
solar/W/short,TimeCopilot_LLM_Vote,1227786.5670152355,1227786.5670152355,895.4511996000499,0.973779504252273,0.1960443701142001,0.1775332715458248,4.45283553634904,1108.0553086444895,0.2261817912442593,0.1827839772232359,0.1406296906873259,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 0.8854, 0.1146]",solar/W/short/run_1/results.csv
solar/10T/short,TimeCopilot_LLM_Vote,14.283918651915767,14.283918651915767,1.5182485428971095,0.6562786877920952,3.724182195637121,1.4895234240458983,4.031491600413999,3.7794071826036113,1.0994291401350125,0.4416583367126634,0.346322234111137,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.798, 0.202, 0.0]",solar/10T/short/run_0/results.csv
solar/10T/short,TimeCopilot_LLM_Vote,14.647036119826812,14.647036119826812,1.4864927622534678,0.6406333797456857,3.641535144883942,1.4864603852376497,4.186584763678267,3.827144643180711,1.1133159622472448,0.4324205835623655,0.3411251354702303,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.8044, 0.1956, 0.0]",solar/10T/short/run_2/results.csv
solar/10T/short,TimeCopilot_LLM_Vote,14.700020106964692,14.700020106964692,1.486713926539123,0.6405979482878186,3.6370828111359703,1.4864966803773996,4.180094169651168,3.834060524687201,1.115327791428539,0.432484920229112,0.3412403488648988,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.8004, 0.1996, 0.0]",solar/10T/short/run_1/results.csv
solar/10T/medium,TimeCopilot_LLM_Vote,19.199973448166705,19.199973448166705,2.060579512658591,0.8978305361935792,3.039384186728263,1.4777906120924904,6.1142127955112775,4.38177743024069,0.9723338132856684,0.457250777114801,0.3507629332912638,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.3638, 0.3557, 0.2806]",solar/10T/medium/run_0/results.csv
solar/10T/medium,TimeCopilot_LLM_Vote,18.54462599016632,18.54462599016632,2.109107858711267,0.9185001023262428,3.2904543974589537,1.4742899870781685,5.495030905966516,4.306347174829999,0.9555955400510644,0.4680194098263109,0.360243363031405,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.1974, 0.2936, 0.509]",solar/10T/medium/run_2/results.csv
solar/10T/medium,TimeCopilot_LLM_Vote,19.196790870450258,19.196790870450258,2.060750470555592,0.89814112738152,3.0372707759370057,1.4781534775978582,6.2163186553952166,4.3814142546043575,0.9722532231696732,0.457288713351077,0.3508524222705838,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.3256, 0.3327, 0.3417]",solar/10T/medium/run_1/results.csv
solar/10T/long,TimeCopilot_LLM_Vote,18.731502957633424,18.731502957633424,2.082628810913288,0.9071774016126068,3.100121196659629,1.472833947287438,6.370895549996583,4.327990637424419,0.9354259380312316,0.4501269000384827,0.3468952495374207,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.2559, 0.4625, 0.2816]",solar/10T/long/run_0/results.csv
solar/10T/long,TimeCopilot_LLM_Vote,18.70966482252097,18.70966482252097,2.0808935060738896,0.9064862593790272,3.0944316614476883,1.472838504422555,6.355334400374925,4.325467006292034,0.9348804955344656,0.4497518416584742,0.346638883984064,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.2589, 0.479, 0.2621]",solar/10T/long/run_2/results.csv
solar/10T/long,TimeCopilot_LLM_Vote,18.693795264425106,18.693795264425106,2.085781689124133,0.908875901478864,3.1169894137555474,1.4726545477363084,6.3195292307423,4.3236321842202425,0.9344839280967304,0.4508083442247006,0.3475380300100286,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.2582, 0.7418, 0.0]",solar/10T/long/run_1/results.csv
solar/D/short,TimeCopilot_LLM_Vote,132351.6056858868,132351.6056858868,261.57835714393235,1.020865796659285,1.0975118880183512,0.4381841625612966,4.6477249676036685,363.801602093623,0.5255694026077826,0.3778916313399916,0.2916159403896943,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.4156, 0.5844, 0.0]",solar/D/short/run_0/results.csv
solar/D/short,TimeCopilot_LLM_Vote,132580.81143371994,132580.81143371994,261.5040739466976,1.0206124730248312,1.099456793208001,0.4378838847027274,4.64952209715387,364.1164805851555,0.5260242947790551,0.3777843174211695,0.2915670718787501,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.4222, 0.5778, 0.0]",solar/D/short/run_2/results.csv
solar/D/short,TimeCopilot_LLM_Vote,133051.99640765786,133051.99640765786,260.51061292523605,1.0166721691170526,1.104268164831361,0.4361409960644654,4.565687923129424,364.7629317894814,0.5269581965851973,0.3763491046223283,0.2896158528738601,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.4215, 0.5343, 0.0442]",solar/D/short/run_1/results.csv
solar/H/short,TimeCopilot_LLM_Vote,544.1718006390952,544.1718006390952,9.911037259459484,0.763198233947715,3.669846458456155,1.3916943472210743,9.80589124052371,23.32749023446576,0.8598590484875284,0.3653241296765007,0.3077798123245741,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 0.7862, 0.2138]",solar/H/short/run_0/results.csv
solar/H/short,TimeCopilot_LLM_Vote,555.4159296374958,555.4159296374958,9.915483594968547,0.7635353914557759,3.760032044238217,1.3907266446159374,8.922306531041146,23.56726394042159,0.8686971870349361,0.3654880230821629,0.3046109415930558,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.2268, 0.5358, 0.2374]",solar/H/short/run_2/results.csv
solar/H/short,TimeCopilot_LLM_Vote,554.3629910201088,554.3629910201088,9.93960919867504,0.765435117009527,3.731151068450461,1.391153477657423,9.270748921532856,23.544914334524744,0.867873373128366,0.3663773008586724,0.3065938957631173,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.0192, 0.5975, 0.3833]",solar/H/short/run_1/results.csv
solar/H/medium,TimeCopilot_LLM_Vote,511.9080785395106,511.9080785395106,9.865788351935004,0.7523395186770195,3.6887538394808495,1.3863062682219578,10.151509947889194,22.625385710292555,0.8150192011934252,0.3553887232994047,0.3000078646316508,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 0.8817, 0.1183]",solar/H/medium/run_0/results.csv
solar/H/medium,TimeCopilot_LLM_Vote,512.7128086757693,512.7128086757693,9.858860604810731,0.7516479774467031,3.6818602021005793,1.3861375651678896,10.141107561529813,22.6431625148911,0.8156595631863297,0.3551391696785475,0.2997306564262788,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 0.8808, 0.1192]",solar/H/medium/run_2/results.csv
solar/H/medium,TimeCopilot_LLM_Vote,502.6385001244893,502.6385001244893,9.801333706784275,0.7473242025820293,3.783681466726416,1.384629486326886,9.779949566133864,22.419600802076943,0.8076063484951727,0.3530669165431975,0.2966415850703297,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.2147, 0.7677, 0.0176]",solar/H/medium/run_1/results.csv
solar/H/long,TimeCopilot_LLM_Vote,426.8293029065832,426.8293029065832,9.869492579515384,0.7498669257923659,4.2789195469378365,1.3845188521176963,11.071160793403946,20.65984760124293,0.7163145678374215,0.3421932943709071,0.2927912451478957,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 1.0, 0.0]",solar/H/long/run_0/results.csv
solar/H/long,TimeCopilot_LLM_Vote,426.40218425016855,426.40218425016855,9.864864227190044,0.7495602283872761,4.276373314425335,1.3845202274201285,11.05740699600771,20.649508087365387,0.7159560780480585,0.3420328209608552,0.2925706885653859,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 1.0, 0.0]",solar/H/long/run_2/results.csv
solar/H/long,TimeCopilot_LLM_Vote,426.7615908583432,426.7615908583432,9.868307268219532,0.749841576676814,4.278001778141844,1.3844847962600049,11.068151664526122,20.658208800821605,0.7162577476401852,0.3421521974681115,0.2927242384173577,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 1.0, 0.0]",solar/H/long/run_1/results.csv
m_dense/D/short,TimeCopilot_LLM_Vote,9243.541234142573,9243.541234142573,46.80703256684175,0.6993206041331923,0.1265822126379393,0.1009525755402023,8.570473350149044,96.14333692015568,0.1664383376712504,0.0810298970402805,0.0672413124960631,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 0.1636, 0.8364]",m_dense/D/short/run_0/results.csv
m_dense/D/short,TimeCopilot_LLM_Vote,9336.764942859028,9336.764942859028,47.183219251548536,0.7030057020346083,0.127228117142278,0.1015094860544598,8.52364930631508,96.6269369423404,0.167275520843466,0.0816811318368079,0.0676948394840054,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 0.1431, 0.8569]",m_dense/D/short/run_2/results.csv
m_dense/D/short,TimeCopilot_LLM_Vote,8861.474080298289,8861.474080298289,46.04651968910492,0.6906739566675614,0.1250296961141973,0.0997062618054923,8.354866672032413,94.13540290612394,0.1629623068806139,0.0797133367543273,0.0661866782115075,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 0.2395, 0.7605]",m_dense/D/short/run_1/results.csv
m_dense/H/short,TimeCopilot_LLM_Vote,39439.23410815825,39439.23410815825,84.19125049618428,0.7592019758879417,0.2736398791053431,0.2040052467543687,9.138961073987494,198.5931371124346,0.3522547389995341,0.1493342992652734,0.124589758674235,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.586, 0.414, 0.0]",m_dense/H/short/run_0/results.csv
m_dense/H/short,TimeCopilot_LLM_Vote,39446.14808454891,39446.14808454891,84.35777180695557,0.758933665177144,0.2741112334493534,0.203104036246393,8.751159452825217,198.61054373962352,0.3522856140187138,0.1496296665761306,0.1241486322437095,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.4468, 0.411, 0.1422]",m_dense/H/short/run_2/results.csv
m_dense/H/short,TimeCopilot_LLM_Vote,39370.12794830023,39370.12794830023,84.1409755854943,0.7587340452828341,0.2736327401714616,0.2038759495031654,9.119775976973058,198.41907153371176,0.3519459900372419,0.1492451241014142,0.1243674066223097,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.5801, 0.4187, 0.0013]",m_dense/H/short/run_1/results.csv
m_dense/H/medium,TimeCopilot_LLM_Vote,36968.90243895654,36968.90243895654,79.19509180774266,0.6862237857216401,0.2519586839242395,0.1950435938511667,9.409494175041552,192.27298936396795,0.3345307103820966,0.1377894545087067,0.1152263094786124,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.7847, 0.1335, 0.0818]",m_dense/H/medium/run_0/results.csv
m_dense/H/medium,TimeCopilot_LLM_Vote,36899.48064824612,36899.48064824612,79.17337797521337,0.6860585107217313,0.2521705867274665,0.1948935750369538,9.403691163057662,192.09237529960976,0.3342164647282759,0.137751675183357,0.1151871540810892,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.7818, 0.1398, 0.0784]",m_dense/H/medium/run_2/results.csv
m_dense/H/medium,TimeCopilot_LLM_Vote,35874.26872088794,35874.26872088794,78.67346270051488,0.683071098621426,0.2536117664914174,0.1924172564995225,9.237815304908702,189.40503879487457,0.3295408387189303,0.1368818857629659,0.1142177416706173,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.6909, 0.238, 0.0711]",m_dense/H/medium/run_1/results.csv
